,time,demand,년,월,일,시간,요일,기온(°C),풍속(m/s),하차
774,2020-02-02 06:00:00,0,2020,2,2,6,6,-1.6,0.6,269
775,2020-02-02 07:00:00,0,2020,2,2,7,6,-1.6,0.7,294
776,2020-02-02 08:00:00,0,2020,2,2,8,6,-2.0,1.6,459
777,2020-02-02 09:00:00,2,2020,2,2,9,6,-1.4,1.0,755
778,2020-02-02 10:00:00,2,2020,2,2,10,6,0.7,0.7,627
779,2020-02-02 11:00:00,0,2020,2,2,11,6,2.7,1.2,563
780,2020-02-02 12:00:00,5,2020,2,2,12,6,3.8,2.1,642
781,2020-02-02 13:00:00,5,2020,2,2,13,6,4.8,1.9,685
782,2020-02-02 14:00:00,4,2020,2,2,14,6,4.9,2.0,669
783,2020-02-02 15:00:00,2,2020,2,2,15,6,5.0,3.4,659
784,2020-02-02 16:00:00,9,2020,2,2,16,6,4.7,2.5,653
785,2020-02-02 17:00:00,3,2020,2,2,17,6,4.0,2.7,769
786,2020-02-02 18:00:00,6,2020,2,2,18,6,3.3,3.8,706
787,2020-02-02 19:00:00,4,2020,2,2,19,6,2.6,2.2,588
788,2020-02-02 20:00:00,3,2020,2,2,20,6,2.0,2.3,586
789,2020-02-02 21:00:00,0,2020,2,2,21,6,1.9,1.7,486
790,2020-02-02 22:00:00,2,2020,2,2,22,6,1.8,1.5,477
791,2020-02-02 23:00:00,3,2020,2,2,23,6,1.8,3.3,305
792,2020-02-03 00:00:00,3,2020,2,3,0,0,1.9,3.2,0
793,2020-02-03 01:00:00,0,2020,2,3,1,0,1.3,2.2,0
794,2020-02-03 02:00:00,0,2020,2,3,2,0,0.7,3.9,0
795,2020-02-03 03:00:00,0,2020,2,3,3,0,0.3,3.3,0
796,2020-02-03 04:00:00,0,2020,2,3,4,0,-0.2,2.0,0
797,2020-02-03 05:00:00,1,2020,2,3,5,0,-1.0,2.7,63
798,2020-02-03 06:00:00,2,2020,2,3,6,0,-1.7,1.7,188
799,2020-02-03 07:00:00,3,2020,2,3,7,0,-2.1,2.1,137
800,2020-02-03 08:00:00,11,2020,2,3,8,0,-2.4,1.1,253
801,2020-02-03 09:00:00,3,2020,2,3,9,0,-2.0,1.9,358
802,2020-02-03 10:00:00,0,2020,2,3,10,0,-0.8,4.0,308
803,2020-02-03 11:00:00,0,2020,2,3,11,0,0.5,3.2,209
804,2020-02-03 12:00:00,11,2020,2,3,12,0,1.2,4.6,236
805,2020-02-03 13:00:00,5,2020,2,3,13,0,1.7,5.0,272
806,2020-02-03 14:00:00,2,2020,2,3,14,0,2.3,4.5,251
807,2020-02-03 15:00:00,1,2020,2,3,15,0,3.0,2.7,226
808,2020-02-03 16:00:00,3,2020,2,3,16,0,2.6,3.8,285
809,2020-02-03 17:00:00,6,2020,2,3,17,0,1.8,3.3,311
810,2020-02-03 18:00:00,11,2020,2,3,18,0,0.2,3.6,296
811,2020-02-03 19:00:00,4,2020,2,3,19,0,-0.6,2.7,254
812,2020-02-03 20:00:00,3,2020,2,3,20,0,-1.1,2.4,213
813,2020-02-03 21:00:00,4,2020,2,3,21,0,-1.6,2.3,215
814,2020-02-03 22:00:00,0,2020,2,3,22,0,-1.8,2.8,148
815,2020-02-03 23:00:00,4,2020,2,3,23,0,-2.3,2.5,123
816,2020-02-04 00:00:00,0,2020,2,4,0,1,-2.9,1.8,0
817,2020-02-04 01:00:00,1,2020,2,4,1,1,-3.5,1.0,0
818,2020-02-04 02:00:00,0,2020,2,4,2,1,-3.7,2.2,0
819,2020-02-04 03:00:00,0,2020,2,4,3,1,-4.3,1.7,0
820,2020-02-04 04:00:00,2,2020,2,4,4,1,-4.8,1.0,0
821,2020-02-04 05:00:00,1,2020,2,4,5,1,-5.2,0.8,71
822,2020-02-04 06:00:00,1,2020,2,4,6,1,-5.7,1.4,193
823,2020-02-04 07:00:00,6,2020,2,4,7,1,-6.0,1.8,176
824,2020-02-04 08:00:00,7,2020,2,4,8,1,-5.8,1.3,173
825,2020-02-04 09:00:00,5,2020,2,4,9,1,-4.3,2.5,314
826,2020-02-04 10:00:00,2,2020,2,4,10,1,-1.6,1.9,270
827,2020-02-04 11:00:00,3,2020,2,4,11,1,1.1,1.8,209
828,2020-02-04 12:00:00,9,2020,2,4,12,1,3.0,3.2,274
829,2020-02-04 13:00:00,2,2020,2,4,13,1,3.1,3.7,306
830,2020-02-04 14:00:00,1,2020,2,4,14,1,3.1,5.2,327
831,2020-02-04 15:00:00,2,2020,2,4,15,1,3.3,4.9,333
832,2020-02-04 16:00:00,1,2020,2,4,16,1,2.4,3.1,394
833,2020-02-04 17:00:00,13,2020,2,4,17,1,1.6,3.8,513
834,2020-02-04 18:00:00,5,2020,2,4,18,1,1.7,4.3,436
835,2020-02-04 19:00:00,1,2020,2,4,19,1,0.9,3.1,437
836,2020-02-04 20:00:00,3,2020,2,4,20,1,0.0,4.7,426
837,2020-02-04 21:00:00,0,2020,2,4,21,1,-1.3,6.1,383
838,2020-02-04 22:00:00,1,2020,2,4,22,1,-2.3,2.6,400
839,2020-02-04 23:00:00,1,2020,2,4,23,1,-2.8,4.7,260
840,2020-02-05 00:00:00,1,2020,2,5,0,2,-5.3,5.8,0
841,2020-02-05 01:00:00,1,2020,2,5,1,2,-6.7,4.4,0
842,2020-02-05 02:00:00,0,2020,2,5,2,2,-7.2,4.7,0
843,2020-02-05 03:00:00,0,2020,2,5,3,2,-7.8,3.7,0
844,2020-02-05 04:00:00,0,2020,2,5,4,2,-8.8,4.0,0
