,code,name,YN
8119,5036,여주읍,폐지
8120,5037,여주읍,폐지
8121,5038,여주읍,폐지
8122,5039,여주읍,폐지
8123,5040,여주읍,폐지
8124,5041,여주읍,폐지
8125,5042,여주읍,폐지
8126,5043,여주읍,폐지
8127,1000,점동면,폐지
8128,1021,점동면,폐지
8129,1022,점동면,폐지
8130,1023,점동면,폐지
8131,1024,점동면,폐지
8132,1025,점동면,폐지
8133,1026,점동면,폐지
8134,1027,점동면,폐지
8135,1028,점동면,폐지
8136,1029,점동면,폐지
8137,1030,점동면,폐지
8138,1031,점동면,폐지
8139,1032,점동면,폐지
8140,1033,점동면,폐지
8141,1034,점동면,폐지
8142,1035,점동면,폐지
8143,2000,가남면,폐지
8144,2021,가남면,폐지
8145,2022,가남면,폐지
8146,2023,가남면,폐지
8147,2024,가남면,폐지
8148,2025,가남면,폐지
8149,2026,가남면,폐지
8150,2027,가남면,폐지
8151,2028,가남면,폐지
8152,2029,가남면,폐지
8153,2030,가남면,폐지
8154,2031,가남면,폐지
8155,2032,가남면,폐지
8156,2033,가남면,폐지
8157,2034,가남면,폐지
8158,2035,가남면,폐지
8159,2036,가남면,폐지
8160,2037,가남면,폐지
8161,2038,가남면,폐지
8162,2039,가남면,폐지
8163,2040,가남면,폐지
8164,3000,흥천면,폐지
8165,3001,흥천면,폐지
8166,3021,흥천면,폐지
8167,3022,흥천면,폐지
8168,3023,흥천면,폐지
8169,3024,흥천면,폐지
8170,3025,흥천면,폐지
8171,3026,흥천면,폐지
8172,3027,흥천면,폐지
8173,3028,흥천면,폐지
8174,3029,흥천면,폐지
8175,3030,흥천면,폐지
8176,3031,흥천면,폐지
8177,3032,흥천면,폐지
8178,3033,흥천면,폐지
8179,3034,흥천면,폐지
8180,4000,금사면,폐지
8181,4021,금사면,폐지
8182,4022,금사면,폐지
8183,4023,금사면,폐지
8184,4024,금사면,폐지
8185,4025,금사면,폐지
8186,4026,금사면,폐지
8187,4027,금사면,폐지
8188,4028,금사면,폐지
8189,4029,금사면,폐지
8190,4030,금사면,폐지
8191,4031,금사면,폐지
8192,4032,금사면,폐지
8193,4033,금사면,폐지
8194,4034,금사면,폐지
8195,4035,금사면,폐지
8196,4036,금사면,폐지
8197,4037,금사면,폐지
8198,5000,능서면,폐지
8199,5021,능서면,폐지
8200,5022,능서면,폐지
8201,5023,능서면,폐지
8202,5024,능서면,폐지
8203,5025,능서면,폐지
8204,5026,능서면,폐지
8205,5027,능서면,폐지
8206,5028,능서면,폐지
8207,5029,능서면,폐지
8208,5030,능서면,폐지
8209,5031,능서면,폐지
8210,5032,능서면,폐지
8211,5033,능서면,폐지
8212,6000,대신면,폐지
8213,6021,대신면,폐지
8214,6022,대신면,폐지
8215,6023,대신면,폐지
8216,6024,대신면,폐지
8217,6025,대신면,폐지
8218,6026,대신면,폐지
8219,6027,대신면,폐지
8220,6028,대신면,폐지
8221,6029,대신면,폐지
8222,6030,대신면,폐지
8223,6031,대신면,폐지
8224,6032,대신면,폐지
8225,6033,대신면,폐지
8226,6034,대신면,폐지
8227,6035,대신면,폐지
8228,6036,대신면,폐지
8229,6037,대신면,폐지
8230,6038,대신면,폐지
8231,6039,대신면,폐지
8232,7000,북내면,폐지
8233,7021,북내면,폐지
8234,7022,북내면,폐지
8235,7023,북내면,폐지
8236,7024,북내면,폐지
8237,7025,북내면,폐지
8238,7026,북내면,폐지
8239,7027,북내면,폐지
8240,7028,북내면,폐지
8241,7029,북내면,폐지
8242,7030,북내면,폐지
8243,7031,북내면,폐지
8244,7032,북내면,폐지
8245,7033,북내면,폐지
8246,7034,북내면,폐지
8247,7035,북내면,폐지
8248,7036,북내면,폐지
8249,7037,북내면,폐지
8250,7038,북내면,폐지
8251,7039,북내면,폐지
8252,8000,강천면,폐지
8253,8021,강천면,폐지
8254,8022,강천면,폐지
8255,8023,강천면,폐지
8256,8024,강천면,폐지
8257,8025,강천면,폐지
8258,8026,강천면,폐지
8259,8027,강천면,폐지
8260,8028,강천면,폐지
8261,8029,강천면,폐지
8262,8030,강천면,폐지
8263,9000,산북면,폐지
8264,9021,산북면,폐지
8265,9022,산북면,폐지
8266,9023,산북면,폐지
8267,9024,산북면,폐지
8268,9025,산북면,폐지
8269,9026,산북면,폐지
8271,1000,평택읍,폐지
8272,1001,평택읍,폐지
8273,1002,평택읍,폐지
8274,1003,평택읍,폐지
8275,1004,평택읍,폐지
8276,1005,평택읍,폐지
8277,1006,평택읍,폐지
8278,1007,평택읍,폐지
8279,1008,평택읍,폐지
8280,1009,평택읍,폐지
8281,1010,평택읍,폐지
8282,1011,평택읍,폐지
8283,1012,평택읍,폐지
8284,1013,평택읍,폐지
8285,1014,평택읍,폐지
8286,1015,평택읍,폐지
8287,1016,평택읍,폐지
8288,1500,송탄읍,폐지
8289,1501,송탄읍,폐지
8290,1502,송탄읍,폐지
8291,1503,송탄읍,폐지
8292,1504,송탄읍,폐지
8293,1505,송탄읍,폐지
8294,1506,송탄읍,폐지
8295,1507,송탄읍,폐지
8296,1508,송탄읍,폐지
8297,1509,송탄읍,폐지
8298,1510,송탄읍,폐지
8299,1511,송탄읍,폐지
8300,1512,송탄읍,폐지
8301,3000,팽성면,폐지
8302,3001,팽성면,폐지
8303,3002,팽성면,폐지
8304,3003,팽성면,폐지
8305,3004,팽성면,폐지
8306,3005,팽성면,폐지
8307,3006,팽성면,폐지
8308,3007,팽성면,폐지
8309,3008,팽성면,폐지
8310,3009,팽성면,폐지
8311,3010,팽성면,폐지
8312,3011,팽성면,폐지
8313,3012,팽성면,폐지
8314,3013,팽성면,폐지
8315,3014,팽성면,폐지
8316,3015,팽성면,폐지
8317,3016,팽성면,폐지
8318,3017,팽성면,폐지
8319,3018,팽성면,폐지
8320,3019,팽성면,폐지
8321,3020,팽성면,폐지
8322,3021,팽성면,폐지
8323,3022,팽성면,폐지
8324,3023,팽성면,폐지
8325,3024,팽성면,폐지
8326,3025,팽성면,폐지
8327,3500,송탄면,폐지
8328,3501,송탄면,폐지
8329,3502,송탄면,폐지
8330,3503,송탄면,폐지
8331,3504,송탄면,폐지
8332,3505,송탄면,폐지
8333,3506,송탄면,폐지
8334,3507,송탄면,폐지
8335,3508,송탄면,폐지
8336,3509,송탄면,폐지
8337,3510,송탄면,폐지
8338,3511,송탄면,폐지
8339,3512,송탄면,폐지
8340,1000,팽성읍,폐지
8341,1021,팽성읍,폐지
8342,1022,팽성읍,폐지
8343,1023,팽성읍,폐지
8344,1024,팽성읍,폐지
8345,1025,팽성읍,폐지
8346,1026,팽성읍,폐지
8347,1027,팽성읍,폐지
8348,1028,팽성읍,폐지
8349,1029,팽성읍,폐지
8350,1030,팽성읍,폐지
8351,1031,팽성읍,폐지
8352,1032,팽성읍,폐지
8353,1033,팽성읍,폐지
8354,1034,팽성읍,폐지
8355,1035,팽성읍,폐지
8356,1036,팽성읍,폐지
8357,1037,팽성읍,폐지
8358,1038,팽성읍,폐지
8359,1039,팽성읍,폐지
8360,1040,팽성읍,폐지
8361,1041,팽성읍,폐지
8362,1042,팽성읍,폐지
8363,1043,팽성읍,폐지
8364,1044,팽성읍,폐지
8365,1045,팽성읍,폐지
8366,1000,진위면,폐지
8367,1021,진위면,폐지
8368,1022,진위면,폐지
8369,1023,진위면,폐지
8370,1024,진위면,폐지
8371,1025,진위면,폐지
8372,1026,진위면,폐지
8373,1027,진위면,폐지
8374,1028,진위면,폐지
8375,1029,진위면,폐지
8376,1030,진위면,폐지
8377,1031,진위면,폐지
8378,1032,진위면,폐지
8379,2000,서탄면,폐지
8380,2021,서탄면,폐지
8381,2022,서탄면,폐지
8382,2023,서탄면,폐지
8383,2024,서탄면,폐지
8384,2025,서탄면,폐지
8385,2026,서탄면,폐지
8386,2027,서탄면,폐지
8387,2028,서탄면,폐지
8388,2029,서탄면,폐지
8389,2030,서탄면,폐지
8390,3000,고덕면,폐지
8391,3021,고덕면,폐지
8392,3022,고덕면,폐지
8393,3023,고덕면,폐지
8394,3024,고덕면,폐지
8395,3025,고덕면,폐지
8396,3026,고덕면,폐지
8397,3027,고덕면,폐지
8398,3028,고덕면,폐지
8399,3029,고덕면,폐지
8400,3030,고덕면,폐지
8401,3031,고덕면,폐지
8402,4000,오성면,폐지
8403,4021,오성면,폐지
8404,4022,오성면,폐지
8405,4023,오성면,폐지
8406,4024,오성면,폐지
8407,4025,오성면,폐지
8408,4026,오성면,폐지
8409,4027,오성면,폐지
8410,4028,오성면,폐지
8411,4029,오성면,폐지
8412,4030,오성면,폐지
8413,4031,오성면,폐지
8414,4032,오성면,폐지
8415,4033,오성면,폐지
8416,4034,오성면,폐지
8417,5000,청북면,폐지
8418,5021,청북면,폐지
8419,5022,청북면,폐지
8420,5023,청북면,폐지
8421,5024,청북면,폐지
8422,5025,청북면,폐지
8423,5026,청북면,폐지
8424,5027,청북면,폐지
8425,5028,청북면,폐지
8426,5029,청북면,폐지
8427,5030,청북면,폐지
8428,5031,청북면,폐지
8429,5032,청북면,폐지
8430,5033,청북면,폐지
8431,5034,청북면,폐지
8432,6000,포승면,폐지
8433,6021,포승면,폐지
8434,6022,포승면,폐지
8435,6023,포승면,폐지
8436,6024,포승면,폐지
8437,6025,포승면,폐지
8438,6026,포승면,폐지
8439,6027,포승면,폐지
8440,6028,포승면,폐지
8441,6029,포승면,폐지
8442,7000,현덕면,폐지
8443,7001,현덕면,폐지
8444,7021,현덕면,폐지
8445,7022,현덕면,폐지
8446,7023,현덕면,폐지
8447,7024,현덕면,폐지
8448,7025,현덕면,폐지
8449,7026,현덕면,폐지
8450,7027,현덕면,폐지
8451,7028,현덕면,폐지
8452,7029,현덕면,폐지
8453,7030,현덕면,폐지
8454,7031,현덕면,폐지
8455,7032,현덕면,폐지
8456,8000,안중면,폐지
8457,8021,안중면,폐지
8458,8022,안중면,폐지
8459,8023,안중면,폐지
8460,8024,안중면,폐지
8461,8025,안중면,폐지
8462,8026,안중면,폐지
8463,8027,안중면,폐지
8464,8028,안중면,폐지
8465,8029,안중면,폐지
8466,8030,안중면,폐지
8468,3000,태안면,폐지
8469,3001,태안면,폐지
8470,3002,태안면,폐지
8471,3003,태안면,폐지
8472,3004,태안면,폐지
8473,3005,태안면,폐지
8474,3006,태안면,폐지
8475,3007,태안면,폐지
8476,3008,태안면,폐지
8477,3009,태안면,폐지
8478,3010,태안면,폐지
8479,3011,태안면,폐지
8480,3012,태안면,폐지
8481,3013,태안면,폐지
8482,3014,태안면,폐지
8483,3500,오산면,폐지
8484,3501,오산면,폐지
8485,3502,오산면,폐지
8486,3503,오산면,폐지
8487,3504,오산면,폐지
8488,3505,오산면,폐지
8489,3506,오산면,폐지
8490,3507,오산면,폐지
8491,3508,오산면,폐지
8492,3509,오산면,폐지
8493,3510,오산면,폐지
8494,3511,오산면,폐지
8495,3512,오산면,폐지
8496,3513,오산면,폐지
8497,3514,오산면,폐지
8498,3515,오산면,폐지
8499,3516,오산면,폐지
8500,3517,오산면,폐지
8501,3518,오산면,폐지
8502,3519,오산면,폐지
8503,3520,오산면,폐지
8504,4000,안용면,폐지
8505,4001,안용면,폐지
8506,4002,안용면,폐지
8507,4003,안용면,폐지
8508,4004,안용면,폐지
8509,4005,안용면,폐지
8510,4006,안용면,폐지
8511,4007,안용면,폐지
8512,4008,안용면,폐지
8513,4009,안용면,폐지
8514,4010,안용면,폐지
8515,4011,안용면,폐지
8516,4500,태장면,폐지
8517,4501,태장면,폐지
8518,4502,태장면,폐지
8519,4503,태장면,폐지
8520,4504,태장면,폐지
8521,4505,태장면,폐지
8522,4506,태장면,폐지
8523,4507,태장면,폐지
8524,4508,태장면,폐지
8525,4509,태장면,폐지
8526,4510,태장면,폐지
8527,4511,태장면,폐지
8528,4512,태장면,폐지
8529,5000,일왕면,폐지
8530,5001,일왕면,폐지
8531,5002,일왕면,폐지
8532,5003,일왕면,폐지
8533,5004,일왕면,폐지
8534,5005,일왕면,폐지
8535,5006,일왕면,폐지
8536,5007,일왕면,폐지
8537,5008,일왕면,폐지
8538,5009,일왕면,폐지
8539,5010,일왕면,폐지
8540,5011,일왕면,폐지
8541,5012,일왕면,폐지
8542,5013,일왕면,폐지
8543,5014,일왕면,폐지
8544,5015,일왕면,폐지
8545,5016,일왕면,폐지
8546,5017,일왕면,폐지
8547,5018,일왕면,폐지
8548,5019,일왕면,폐지
8549,5020,일왕면,폐지
8550,1000,오산읍,폐지
8551,1021,오산읍,폐지
8552,1022,오산읍,폐지
8553,1023,오산읍,폐지
8554,1024,오산읍,폐지
8555,1025,오산읍,폐지
8556,1026,오산읍,폐지
8557,1027,오산읍,폐지
8558,1028,오산읍,폐지
8559,1029,오산읍,폐지
8560,1030,오산읍,폐지
8561,1031,오산읍,폐지
8562,1032,오산읍,폐지
8563,1033,오산읍,폐지
8564,1034,오산읍,폐지
8565,1035,오산읍,폐지
8566,1036,오산읍,폐지
8567,1037,오산읍,폐지
8568,1038,오산읍,폐지
8569,1039,오산읍,폐지
8570,1040,오산읍,폐지
8571,1041,오산읍,폐지
8572,5000,태안읍,폐지
8573,5021,태안읍,폐지
8574,5022,태안읍,폐지
8575,5023,태안읍,폐지
8576,5024,태안읍,폐지
8577,5025,태안읍,폐지
8578,5026,태안읍,폐지
8579,5027,태안읍,폐지
8580,5028,태안읍,폐지
8581,5029,태안읍,폐지
8582,5030,태안읍,폐지
8583,5031,태안읍,폐지
8584,5032,태안읍,폐지
8585,5033,태안읍,폐지
8586,5034,태안읍,폐지
8587,5300,봉담읍,폐지
8588,5321,봉담읍,폐지
8589,5322,봉담읍,폐지
8590,5323,봉담읍,폐지
8591,5324,봉담읍,폐지
8592,5325,봉담읍,폐지
8593,5326,봉담읍,폐지
8594,5327,봉담읍,폐지
8595,5328,봉담읍,폐지
8596,5329,봉담읍,폐지
8597,5330,봉담읍,폐지
8598,5331,봉담읍,폐지
8599,5332,봉담읍,폐지
8600,5333,봉담읍,폐지
8601,5334,봉담읍,폐지
8602,5335,봉담읍,폐지
8603,5336,봉담읍,폐지
8604,1000,반월면,폐지
8605,1001,반월면,폐지
8606,1002,반월면,폐지
8607,1003,반월면,폐지
8608,1004,반월면,폐지
8609,1005,반월면,폐지
8610,1006,반월면,폐지
8611,1021,반월면,폐지
8612,1022,반월면,폐지
8613,1023,반월면,폐지
8614,1024,반월면,폐지
8615,1025,반월면,폐지
8616,1026,반월면,폐지
8617,1027,반월면,폐지
8618,1028,반월면,폐지
8619,1029,반월면,폐지
8620,2000,매송면,폐지
8621,2001,매송면,폐지
8622,2002,매송면,폐지
8623,2021,매송면,폐지
8624,2022,매송면,폐지
8625,2023,매송면,폐지
8626,2024,매송면,폐지
8627,2025,매송면,폐지
8628,2026,매송면,폐지
8629,2027,매송면,폐지
8630,3000,봉담면,폐지
8631,3021,봉담면,폐지
8632,3022,봉담면,폐지
8633,3023,봉담면,폐지
8634,3024,봉담면,폐지
8635,3025,봉담면,폐지
8636,3026,봉담면,폐지
8637,3027,봉담면,폐지
8638,3028,봉담면,폐지
8639,3029,봉담면,폐지
8640,3030,봉담면,폐지
8641,3031,봉담면,폐지
8642,3032,봉담면,폐지
8643,3033,봉담면,폐지
8644,3034,봉담면,폐지
8645,3035,봉담면,폐지
8646,3036,봉담면,폐지
8647,4000,비봉면,폐지
8648,4001,비봉면,폐지
8649,4021,비봉면,폐지
8650,4022,비봉면,폐지
8651,4023,비봉면,폐지
8652,4024,비봉면,폐지
8653,4025,비봉면,폐지
8654,4026,비봉면,폐지
8655,4027,비봉면,폐지
8656,4028,비봉면,폐지
8657,5000,남양면,폐지
8658,5021,남양면,폐지
8659,5022,남양면,폐지
8660,5023,남양면,폐지
8661,5024,남양면,폐지
8662,5025,남양면,폐지
8663,5026,남양면,폐지
8664,5027,남양면,폐지
8665,5028,남양면,폐지
8666,5029,남양면,폐지
8667,5030,남양면,폐지
8668,5031,남양면,폐지
8669,5032,남양면,폐지
8670,5033,남양면,폐지
8671,5034,남양면,폐지
8672,5035,남양면,폐지
8673,6000,마도면,폐지
8674,6021,마도면,폐지
8675,6022,마도면,폐지
8676,6023,마도면,폐지
8677,6024,마도면,폐지
8678,6025,마도면,폐지
8679,6026,마도면,폐지
8680,6027,마도면,폐지
8681,6028,마도면,폐지
8682,6029,마도면,폐지
8683,6030,마도면,폐지
8684,7000,송산면,폐지
8685,7021,송산면,폐지
8686,7022,송산면,폐지
8687,7023,송산면,폐지
8688,7024,송산면,폐지
8689,7025,송산면,폐지
8690,7026,송산면,폐지
8691,7027,송산면,폐지
8692,7028,송산면,폐지
8693,7029,송산면,폐지
8694,7030,송산면,폐지
8695,7031,송산면,폐지
8696,7032,송산면,폐지
8697,7033,송산면,폐지
8698,7034,송산면,폐지
8699,7035,송산면,폐지
8700,8000,서신면,폐지
8701,8001,서신면,폐지
8702,8021,서신면,폐지
8703,8022,서신면,폐지
8704,8023,서신면,폐지
8705,8024,서신면,폐지
8706,8025,서신면,폐지
8707,8026,서신면,폐지
8708,8027,서신면,폐지
8709,8028,서신면,폐지
8710,8029,서신면,폐지
8711,8030,서신면,폐지
8712,8031,서신면,폐지
8713,8032,서신면,폐지
8714,9000,팔탄면,폐지
8715,9001,팔탄면,폐지
8716,9021,팔탄면,폐지
8717,9022,팔탄면,폐지
8718,9023,팔탄면,폐지
8719,9024,팔탄면,폐지
8720,9025,팔탄면,폐지
8721,9026,팔탄면,폐지
8722,9027,팔탄면,폐지
8723,9028,팔탄면,폐지
8724,9029,팔탄면,폐지
8725,9030,팔탄면,폐지
8726,9031,팔탄면,폐지
8727,9032,팔탄면,폐지
8728,9033,팔탄면,폐지
8729,9034,팔탄면,폐지
8730,9035,팔탄면,폐지
8731,9036,팔탄면,폐지
8732,0000,장안면,폐지
8733,0021,장안면,폐지
8734,0022,장안면,폐지
8735,0023,장안면,폐지
8736,0024,장안면,폐지
8737,0025,장안면,폐지
8738,0026,장안면,폐지
8739,0027,장안면,폐지
8740,0028,장안면,폐지
8741,0029,장안면,폐지
8742,0030,장안면,폐지
8743,1000,우정면,폐지
8744,1021,우정면,폐지
8745,1022,우정면,폐지
8746,1023,우정면,폐지
8747,1024,우정면,폐지
8748,1025,우정면,폐지
8749,1026,우정면,폐지
8750,1027,우정면,폐지
8751,1028,우정면,폐지
8752,1029,우정면,폐지
8753,1030,우정면,폐지
8754,1031,우정면,폐지
8755,1032,우정면,폐지
8756,1033,우정면,폐지
8757,2000,향남면,폐지
8758,2021,향남면,폐지
8759,2022,향남면,폐지
8760,2023,향남면,폐지
8761,2024,향남면,폐지
8762,2025,향남면,폐지
8763,2026,향남면,폐지
8764,2027,향남면,폐지
8765,2028,향남면,폐지
8766,2029,향남면,폐지
8767,2030,향남면,폐지
8768,2031,향남면,폐지
8769,2032,향남면,폐지
8770,2033,향남면,폐지
8771,2034,향남면,폐지
8772,2035,향남면,폐지
8773,2036,향남면,폐지
8774,2037,향남면,폐지
8775,2038,향남면,폐지
8776,2039,향남면,폐지
8777,2040,향남면,폐지
8778,2041,향남면,폐지
8779,3000,양감면,폐지
8780,3001,양감면,폐지
8781,3021,양감면,폐지
8782,3022,양감면,폐지
8783,3023,양감면,폐지
